ID,Approved
APPM50113673229,0.013613761
APPN30083325323,0.007572584
APPQ20386707629,0.006409404
APPR50147679743,0.034255026
APPT90519891928,0.007384367
APPV70572515103,0.007316202
APPW80330991226,0.006409404
APPX60321577343,0.007316202
APPY40709633439,0.006409404
APPZ60994041544,0.006469175
APPA60378166619,0.006912852
APPC10961542817,0.006912852
APPE70579509015,0.025064281
APPF30683124132,0.019100768
APPG70150455236,0.006912852
APPH30681877329,0.052121554
APPI90424274413,0.015472571
APPJ30328059502,0.006977285
APPK80161032643,0.006409404
APPL70413224701,0.007384367
APPM60266943823,0.013193273
APPN40546535932,0.006469175
APPO30610572047,0.006783579
APPQ70322962219,0.006469175
APPR90661448307,0.006912852
APPT60348642511,0.006912852
APPU40396277629,0.010261846
APPV30017712704,0.025064281
APPW70170032826,0.044686494
APPX90209067948,0.006977285
APPY50165815025,0.01212565
APPZ60337181105,0.013077927
APPA60530555243,0.006409404
APPB60047919325,0.006409404
APPD10883933503,0.006961064
APPE50433119623,0.11324727
APPJ20830188142,0.006912852
APPL30903876338,0.012238072
APPM30034345403,0.006977285
APPO10477431632,0.006469175
APPP80095051702,0.006409404
APPQ80324141805,0.006912852
APPT50391924116,0.013193273
APPV20260777312,0.006912852
APPW50086977407,0.013553893
APPX10382601538,0.034235924
APPY60155543602,0.007025944
APPZ90496937711,0.006409404
APPA40406793813,0.006409404
APPC60381921028,0.006912852
APPD90015502114,0.035636915
APPE30041738216,0.006977285
APPF10285483303,0.006409404
APPG30942212445,0.006469175
APPH60450621544,0.007025944
APPI90156822617,0.02325978
APPK50139634831,0.006409404
APPL10826197929,0.006409404
APPM80059975032,0.006961064
APPN70910563126,0.013672209
APPO50841973214,0.022565867
APPP30396144311,0.006469175
APPQ90173759401,0.007025944
APPR20775009507,0.006469175
APPS10213134618,0.006783579
APPT70473678748,0.053203954
APPU10589267833,0.016158794
APPV10596177907,0.006912852
APPW80372103048,0.006620509
APPY60433968239,0.006977285
APPZ30737624304,0.012238072
APPA30198295444,0.05689792
APPB30443722541,0.006469175
APPC30040643624,0.006409404
APPD70246209711,0.006409404
APPF30234672945,0.044580592
APPG50599044011,0.006977285
APPI80404022224,0.016128179
APPJ20211276302,0.009314163
APPK40695344416,0.025064281
APPL60538652513,0.019296758
APPM10583444608,0.006409404
APPN10501352725,0.006409404
APPQ30357476047,0.006469175
APPR80086067106,0.024207723
APPS70132202245,0.006682679
APPT40341491331,0.02325978
APPU90370025416,0.021825121
APPV30264827505,0.023510797
APPW10215496609,0.025842329
APPX80720215729,0.013014251
APPY70612055813,0.006514313
APPZ70636737918,0.026421754
APPA60927721006,0.022121704
APPB60056214141,0.006977285
APPC60471649238,0.006977285
APPD30927291342,0.048082449
APPE10336572444,0.006977285
APPF80241625524,0.007021429
APPG50612161606,0.014097745
APPH30297957702,0.006684084
APPJ40578664913,0.006469175
APPK10438369014,0.006409404
APPL50616414119,0.006469175
APPM30603833207,0.006469175
APPN40579846334,0.006409404
APPO20171102407,0.006469175
APPP60326794502,0.017282233
APPQ20208478621,0.007572584
APPR90529903748,0.006977285
APPS50359427838,0.024903031
APPT70314142929,0.024903031
APPV50748123109,0.017671674
APPW50604438213,0.006454127
APPX80912856328,0.006409404
APPY40266961437,0.006912852
APPA90748853607,0.012756672
APPC30869471848,0.049711375
APPD30912329923,0.02325978
APPE10618943046,0.013460638
APPF90468275116,0.045387987
APPG80420918226,0.024836997
APPH20657904331,0.006982794
APPJ80310423502,0.013491131
APPL70027752722,0.021545511
APPM20976652831,0.021825121
APPN50095169904,0.065853962
APPP80857693131,0.023269878
APPQ30052026247,0.02325978
APPR40458889343,0.027992102
APPT80696138535,0.006409404
APPU60711158641,0.006409404
APPV80142653734,0.006409404
APPW20836352811,0.006469175
APPX40147912918,0.02325978
APPY60217707028,0.006409404
APPZ10994829122,0.006912852
APPA50335606224,0.006912852
APPC70585955416,0.006409404
APPE10659084611,0.006912852
APPG20852738818,0.023048473
APPH50267711941,0.006977285
APPI50184917034,0.006912852
APPJ40919794141,0.007482382
APPK60188989216,0.006980365
APPL40780979332,0.006982794
APPM50516708429,0.030128179
APPN10539523501,0.013580451
APPO40789103635,0.00731943
APPP70915915727,0.006981474
APPQ80370979842,0.013193273
APPR70725282948,0.006409404
APPT80113984135,0.023048473
APPU20950006206,0.006977285
APPV80796956313,0.019246538
APPW80332024447,0.006977285
APPY60256336605,0.006912852
APPZ90727042706,0.019314542
APPA30796934818,0.023269878
APPB20698423915,0.013193273
APPD30588608129,0.007482382
APPE70238321207,0.008637354
APPF90842671316,0.006977285
APPH50649084513,0.006409404
APPI20721699627,0.012486324
APPJ80539937712,0.006977285
APPK10299754848,0.012368136
APPL20733627916,0.006409404
APPM40695262014,0.006912852
APPO40502557212,0.02325978
APPQ40624005401,0.006469175
APPR50213327508,0.01212565
APPT70717116723,0.006912852
APPU10508474846,0.006409404
APPV20563608937,0.007199493
APPW70312316042,0.006409404
APPX70447013112,0.031871615
APPY60787135202,0.006988775
APPZ60016184333,0.02325978
APPA60295512411,0.006409404
APPB60979548508,0.013077927
APPC90619642628,0.006469175
APPD40936348718,0.006912852
APPE70592169841,0.013557642
APPF60813147935,0.006409404
APPG60155526019,0.006409404
APPH30621185136,0.007253209
APPI80600385246,0.020734084
APPK10211965423,0.013433263
APPL10232601525,0.006977285
APPM10355294641,0.006409404
APPP70822752905,0.006912852
APPQ20636749012,0.040942587
APPR90911585136,0.006469175
APPS40534807241,0.006409404
APPT60240673313,0.007025944
APPU40126438434,0.006912852
APPW20396486611,0.007243866
APPX10702306722,0.006912852
APPY80792593828,0.027879606
APPZ50301349921,0.007779278
APPA50149699009,0.006469175
APPB40503453126,0.024354352
APPD40657841313,0.00669704
APPE30293843407,0.021395219
APPF20059692531,0.006469175
APPG80111386606,0.028658433
APPI70759242816,0.007188302
APPJ20783794932,0.006409404
APPK40725851013,0.006977285
APPL80792248141,0.006409404
APPN30397792307,0.014016043
APPP10812691537,0.006409404
APPQ20151147602,0.006409404
APPS20453571821,0.006469175
APPT50884032915,0.02325978
APPV90999239104,0.006912852
APPW90484089232,0.013578151
APPY60078079425,0.114586665
APPZ60050404518,0.006977285
APPA90809609644,0.007384367
APPB70507603712,0.034041716
APPC60838347834,0.006977285
APPE50425438016,0.012433203
APPF10198196147,0.006538334
APPG10182435207,0.006409404
APPH30078117312,0.006977285
APPI20006103407,0.006977285
APPJ20379617526,0.006977285
APPK50946798642,0.006409404
APPM60891926845,0.006977285
APPN40733917908,0.006977285
APPP80264979129,0.006469175
APPQ40917478246,0.023365302
APPR50071785343,0.006409404
APPS60609573419,0.047262233
APPT60503445523,0.01212565
APPU20476313623,0.006409404
APPV80924905713,0.006409404
APPW50588397844,0.010885893
APPX90693085912,0.006682679
APPZ30719393137,0.006409404
APPA80186305206,0.022165976
APPB60197833339,0.007274596
APPC70315349401,0.006469175
APPD80494267512,0.006409404
APPE30845997633,0.006912852
APPF90200776747,0.007384367
APPG40769283846,0.006912852
APPH10142151942,0.013072193
APPJ20435107101,0.038081828
APPL80044302344,0.006409404
APPM10480127418,0.006409404
APPN10350046516,0.006469175
APPO20454425614,0.048043254
APPP70294309728,0.006977285
APPQ10075988834,0.006977285
APPR80023002922,0.024487747
APPS50735852004,0.013193273
APPT80551709102,0.006977285
APPU70815608209,0.006912852
APPV60088483305,0.013072193
APPW50563051429,0.012322963
APPX10893293548,0.02325978
APPY70640969644,0.006409404
APPZ70266312713,0.089486853
APPB50813093907,0.01212565
APPC70665524006,0.006469175
APPE70082575232,0.12153831
APPF60601924339,0.007025944
APPG20098653448,0.006912852
APPH70455359519,0.02325978
APPK70571648815,0.007572584
APPL10090682934,0.045454729
APPM20298802001,0.006454127
APPN30036871148,0.01212565
APPO80136335219,0.009085781
APPP10756742317,0.006469175
APPQ30865618428,0.006912852
APPT10518635743,0.006409404
APPU40576212829,0.006409404
APPV80945159942,0.006409404
APPX80591515133,0.006469175
APPY70931591212,0.013460638
APPZ90395184307,0.007077228
APPA80128298403,0.007125306
APPD60621355727,0.014222612
APPF40913077945,0.006409404
APPG50387798017,0.006469175
APPI20844323215,0.006409404
APPK50292978405,0.006912852
APPL40183955528,0.039984968
APPM40306613637,0.007128198
APPN60444538749,0.006783579
APPO80620839809,0.006409404
APPP80136085916,0.006409404
APPR50942078131,0.006961064
APPS90943201238,0.006409404
APPT60781394331,0.006469175
APPU20983376441,0.021743347
APPV60592197504,0.006977285
APPW70997031615,0.006409404
APPX10761373707,0.01212565
APPY90322533807,0.006912852
APPZ10218168901,0.006912852
APPA20575484005,0.006409404
APPB60076036148,0.024359704
APPC70219417241,0.006409404
APPD20645153307,0.006409404
APPE30503319425,0.006912852
APPF20995872527,0.023951357
APPG10205497627,0.006409404
APPJ50189598944,0.013113118
APPK60673332018,0.006469175
APPL10440126145,0.006469175
APPM90835185212,0.01212565
APPO80678276407,0.02325978
APPP20686299511,0.006409404
APPQ30144764644,0.006977285
APPR40531666747,0.013624695
APPS80878857822,0.007875346
APPT30821231903,0.006977285
APPU10248459003,0.006469175
APPV40605876125,0.012892175
APPX60511916338,0.011639954
APPZ50870779533,0.006977285
APPA10341865605,0.006469175
APPB40350744705,0.007931205
APPC50448366838,0.006977285
APPD50048791948,0.006514313
APPE30571549007,0.00753276
APPF60250015119,0.006469175
APPG10598226245,0.006912852
APPI40517179429,0.006409404
APPJ70275314507,0.00711959
APPK10734436623,0.006977285
APPM60510375819,0.017874712
APPN80566384905,0.006912852
APPO10019495001,0.017711439
APPP10045978114,0.007005271
APPQ40129558244,0.006744982
APPR10176277311,0.007266578
APPT10440321501,0.006454127
APPV90992883706,0.007455402
APPW80876528812,0.02465942
APPX80116071911,0.047473238
APPY40844021012,0.021993902
APPZ20994075105,0.029253904
APPA90868712229,0.006409404
APPB10027692307,0.013284701
APPC10817687446,0.016713904
APPD50185704504,0.006454127
APPE40535326615,0.022025466
APPG90687404846,0.013193273
APPH60799302907,0.007967294
APPI20700487001,0.007288064
APPJ30849569105,0.01212565
APPL90865956342,0.006409404
APPM30176505419,0.006977285
APPN70701104508,0.01212565
APPO30097239615,0.01212565
APPP60000832701,0.006409404
APPQ70522004814,0.006912852
APPS70301997003,0.021743347
APPT40384679126,0.014135641
APPU60216453233,0.006409404
APPV50887963326,0.006495136
APPW90576305439,0.01237165
APPX20600814519,0.00753276
APPY20349513624,0.006409404
APPZ90887064748,0.006469175
APPA90179024837,0.006977285
APPC80283027022,0.007266578
APPD30093491134,0.006409404
APPE40225087241,0.006409404
APPF70414135304,0.006409404
APPH80009203532,0.006409404
APPI90145119628,0.006912852
APPJ90806501718,0.00922835
APPK30466582849,0.053203954
APPL60068094908,0.006514313
APPM50614763023,0.006469175
APPO40697257246,0.006912852
APPP90633188345,0.006409404
APPR40314107505,0.006469175
APPT40109892735,0.021993902
APPU80301874806,0.006540203
APPW80863058024,0.006409404
APPX20264488114,0.006977285
APPY20287179225,0.006409404
APPZ80868006329,0.007413974
APPA80892639404,0.006469175
APPB20349001542,0.011260088
APPC50964957617,0.008553159
APPD20248392715,0.071437846
APPE80847596819,0.006846816
APPG80204998033,0.006977285
APPI70300204228,0.030583815
APPJ90308647307,0.006409404
APPK10972538441,0.014626177
APPL70982423549,0.006409404
APPO20940386824,0.006469175
APPQ70979061034,0.030982427
APPR20692241132,0.023048473
APPS20850194218,0.006454127
APPT10847578322,0.006912852
APPU10823845437,0.006409404
APPW10170685615,0.006409404
APPX70195214706,0.006469175
APPY30261183829,0.010319217
APPA50690294032,0.006912852
APPC30777693234,0.006912852
APPD40916356341,0.006716473
APPE20685352406,0.006912852
APPG50390624649,0.006409404
APPH20706595706,0.013193273
APPJ50344432934,0.006912852
APPK50841567036,0.006977285
APPL40714548142,0.012639547
APPM40279148237,0.006469175
APPN90283362315,0.006912852
APPQ20417543608,0.006977285
APPR30637508726,0.006912852
APPS90520464839,0.006469175
APPT30539652908,0.006409404
APPU60524071007,0.006469175
APPW50948072221,0.006912852
APPX90573661339,0.007025944
APPY20980628443,0.023058481
APPB30712064716,0.006469175
APPC40479108817,0.006977285
APPD50851179939,0.006912852
APPE60421345016,0.006469175
APPF30145869131,0.006977285
APPG40063548242,0.013647921
APPH70533518348,0.006599299
APPI40983488401,0.013072193
APPJ80361424523,0.013527534
APPN10999515928,0.045142909
APPO60562355005,0.006912852
APPQ90646177247,0.006469175
APPT30802639526,0.006469175
APPU70849138648,0.006912852
APPV40936342741,0.048635495
APPW70234834824,0.007694536
APPY10547202048,0.014181855
APPZ10682739109,0.006977285
APPA30194812238,0.025130904
APPB90111445316,0.055349001
APPC80629653417,0.013077927
APPD50446884526,0.006977285
APPE20691935648,0.013193273
APPF70342315706,0.006912852
APPG40228895824,0.006469175
APPH10219481916,0.006912852
APPI40979209049,0.013830355
APPJ20320194124,0.006977285
APPL40691406301,0.006454127
APPM30857821426,0.006469175
APPN40209046503,0.02325978
APPO90696841611,0.02372624
APPP60000598736,0.006469175
APPQ40908249845,0.006961064
APPR60227414912,0.006409404
APPS50048416005,0.006977285
APPU10821202214,0.021825121
APPV60577201308,0.006682235
APPW50005939428,0.023048473
APPX80993234505,0.006977285
APPY20290941612,0.026575274
APPZ10107702723,0.00707056
APPA10884435849,0.007005271
APPB50426277902,0.006409404
APPD70929504147,0.013897712
APPF60595057324,0.006514313
APPG10755089433,0.02372624
APPH10871387524,0.006937746
APPI10323109617,0.013072193
APPJ90097825729,0.006587667
APPK10063506842,0.049416726
APPL90070811912,0.017575205
APPM80262068036,0.024431819
APPN40950851119,0.01144
APPO30786667208,0.006469175
APPP90849359346,0.025274818
APPR70184106515,0.006409404
APPS60127125649,0.009170281
APPT90792333729,0.013625652
APPU40434765839,0.030245046
APPV40050962942,0.006977285
APPW50177168036,0.02325978
APPX60403931111,0.00707056
APPY90564304241,0.006409404
APPZ70431856311,0.006846816
APPA80122241413,0.023504193
APPB30920268544,0.006587667
APPC90008904645,0.012711842
APPD50428633724,0.02372624
APPE40022059844,0.006409404
APPG60563262033,0.006912852
APPH30175866125,0.006409404
APPI60331774214,0.006409404
APPK10576916402,0.006912852
APPN60388018701,0.006409404
APPO80061166827,0.027219518
APPQ40164255034,0.006514313
APPR10291441103,0.006977285
APPS30293271214,0.02544781
APPT10984097327,0.02372624
APPU60752279419,0.006634221
APPX60826487728,0.006912852
APPY80233024817,0.023058481
APPZ30041379942,0.007025944
APPA70351197018,0.007572584
APPB60733038134,0.016158794
APPC30681229246,0.006413253
APPD30278117302,0.006977285
APPE40910658408,0.013072193
APPF70772938522,0.006912852
APPG80911832606,0.008629365
APPH80222797707,0.006409404
APPI40848468803,0.006783579
APPJ20085421913,0.014912013
APPK20426535028,0.007025944
APPL70368764138,0.02627916
APPM40653178205,0.006409404
APPN90546793317,0.006912852
APPO20320762403,0.006977285
APPP20817518547,0.052527017
APPR40220748744,0.058277074
APPT50670622946,0.006409404
APPU80516665045,0.023048473
APPW50193847216,0.006977285
APPX50621199329,0.030602141
APPA40216168629,0.045142909
APPB60971043707,0.052964342
APPC40171031839,0.006454127
APPD80937417909,0.006409404
APPF70021131146,0.006409404
APPG50877123206,0.012732868
APPH70332509309,0.020602381
APPI90954784447,0.006409404
APPJ40499745534,0.006409404
APPK80420855639,0.006409404
APPM20995028828,0.006409404
APPN80298028942,0.006469175
APPO90685474002,0.006961064
APPP50130106148,0.014097745
APPQ30634774218,0.006744982
APPR80127852343,0.006469175
APPS50536454408,0.006409404
APPT70857943504,0.049231027
APPU30705667602,0.007025944
APPV70523757743,0.012460905
APPW50415147808,0.016158794
APPX80827211932,0.006977285
APPY90263373015,0.028056916
APPZ60807369137,0.025235869
APPA40460881214,0.006454127
APPB50258791331,0.033948667
APPC80646268442,0.006469175
APPE40435199639,0.04698955
APPG30522225816,0.024836997
APPK40608632242,0.023842921
APPL30769791324,0.006977285
APPM20538078411,0.006469175
APPN80306277546,0.007025944
APPO80508791614,0.006984483
APPP90682133712,0.006912852
APPQ50225254831,0.006409404
APPR60568202928,0.010885893
APPS90855529047,0.006977285
APPT60496182108,0.023504193
APPV70366604309,0.007316202
APPW90073091417,0.02325978
APPX60338187508,0.017575205
APPY50187523629,0.021591704
APPZ40317087709,0.006409404
APPA80921128818,0.006469175
APPB60673654946,0.006454127
APPC20048469004,0.006977285
APPD20309019125,0.006409404
APPE50086141242,0.006599299
APPF90007548309,0.00753276
APPG10293613417,0.023419312
APPH40379025522,0.025780621
APPJ30290923748,0.006469175
APPK30843825806,0.006912852
APPL90237783908,0.015309917
APPM20855399023,0.013193273
APPN10788746142,0.006977285
APPO70908576237,0.013193273
APPP40966931326,0.02325978
APPQ50875711404,0.007384367
APPR80634884518,0.006977285
APPS80030143638,0.006409404
APPT90922433747,0.022121704
APPU30762479818,0.016260865
APPV20902539928,0.006912852
APPW50104739034,0.006409404
APPX30522414106,0.013267645
APPY50864453242,0.006912852
APPZ30634368315,0.007051837
APPA40174102434,0.013337137
APPB30791199501,0.006409404
APPC50815957615,0.006912852
APPE60399887821,0.045733152
APPF60059906903,0.006469175
APPG70817294031,0.006912852
APPI90149025242,0.007699939
APPJ50502926339,0.006409404
APPK40657694414,0.008557722
APPL80750428524,0.006912852
APPM70281903616,0.006977285
APPN40246702734,0.006912852
APPO60249158806,0.007384367
APPR70497538101,0.006469175
APPS70554917205,0.006977285
APPT20869985334,0.019336049
APPU10860461408,0.007482382
APPV40763609527,0.028047511
APPW30400858617,0.006409404
APPX20559064714,0.006912852
APPZ90023617903,0.006977285
APPB10745118101,0.021591704
APPC10619668212,0.007167847
APPD80550989305,0.007384367
APPE90649541424,0.006977285
APPF30891897519,0.022195761
APPG20296671615,0.006977285
APPI20594804802,0.006469175
APPJ60814979926,0.006469175
APPK80557327038,0.025064281
APPL20401701146,0.013055455
APPN40467807329,0.114105087
APPP70662313547,0.008557722
APPQ50859275602,0.006977285
APPR80885833717,0.007117557
APPS20904704802,0.006409404
APPT10161822934,0.006409404
APPV70089962121,0.006912852
APPY60634546425,0.006977285
APPZ90952352524,0.006912852
APPA10900333634,0.006409404
APPC80747966813,0.023269878
APPD90250224937,0.02325978
APPE20525998003,0.006977285
APPG10561724217,0.006409404
APPH50082667326,0.02325978
APPI10555707417,0.006682679
APPJ70328077532,0.006469175
APPK90166938641,0.006409404
APPM30082732823,0.007117557
APPN70212603941,0.021591704
APPO80299209046,0.048802757
APPP70180293142,0.006469175
APPS60834063413,0.006977285
APPT10965444517,0.006912852
APPU60312569623,0.007384367
APPV10262986715,0.012238072
APPW70506823816,0.017205732
APPX80822907932,0.023522763
APPZ70105042132,0.006912852
APPB30476965307,0.006409404
APPC70791458443,0.025064281
APPD90052367507,0.006912852
APPE70765656629,0.006977285
APPF90745354748,0.046253734
APPG70231193815,0.006409404
APPH40602531902,0.006961064
APPI30178425041,0.071000252
APPJ10202212148,0.007025944
APPK50604821214,0.006409404
APPL50227253315,0.007384367
APPM90720643437,0.006977285
APPN50782934537,0.006977285
APPO50233122628,0.006409404
APPP20891976749,0.007207437
APPR10648651936,0.012467603
APPT10474189133,0.013522725
APPU50222994234,0.006977285
APPV50023897346,0.006977285
APPW50825029401,0.006454127
APPX70926192502,0.038518724
APPY70294539624,0.018812914
APPZ50207101738,0.006454127
APPA80313502809,0.006538334
APPB40916418931,0.007025944
APPC30999668006,0.024207723
APPE10203906223,0.033660905
APPH50484765504,0.00711959
APPI80237914636,0.006469175
APPJ10310847737,0.007722359
APPK70735863823,0.033282313
APPL90899199928,0.006469175
APPM30168724005,0.006912852
APPO40961627205,0.021876046
APPP90690064329,0.01212565
APPQ30379938443,0.084194132
APPR80857415522,0.006409404
APPS60274018604,0.021825121
APPT70108251725,0.011628938
APPU80487393803,0.006977285
APPV20595526906,0.006912852
APPW50222878017,0.044580592
APPX50607966124,0.012457456
APPY90897109228,0.007005271
APPZ10063217313,0.027219518
APPA70463999408,0.013072193
APPB80185038531,0.025274818
APPC50776546609,0.006912852
APPD60694562723,0.006409404
APPE60996972804,0.048968177
APPF20931474948,0.006409404
APPG40600524047,0.006977285
APPI70724876219,0.006977285
APPJ20508688305,0.020414711
APPK20231004443,0.013193273
APPL10619678528,0.021591704
APPM20384497605,0.047897492
APPN60560085737,0.039196419
APPO90630719819,0.006977285
APPP80655068942,0.008637354
APPQ20233933002,0.015861065
APPR40271214145,0.009605305
APPS20042939224,0.028666979
APPT20371181304,0.044741906
APPW70659167622,0.006912852
APPX10826731712,0.006912852
APPY90780107829,0.006409404
APPZ30124057941,0.013077927
APPA30108834004,0.007384367
APPB60261582124,0.022195761
APPC60000508231,0.006409404
APPD30898863305,0.006409404
APPF50711598519,0.00731943
APPG10263024644,0.009314163
APPH10760367735,0.006469175
APPJ80495311947,0.006409404
APPK70895933048,0.006469175
APPN70267352323,0.009605305
APPP80465575528,0.014097745
APPQ80888046613,0.006912852
APPR60654174721,0.006977285
APPS40300481814,0.006912852
APPV70407325148,0.006555702
APPW10101466237,0.012639547
APPY40976021417,0.006409404
APPZ90045288519,0.007458837
APPA50743012621,0.006409404
APPD10598382936,0.008632749
APPF10818159104,0.012798351
APPG90688505233,0.049176642
APPH50874144332,0.006912852
APPI70471887444,0.013193273
APPJ80164095507,0.006469175
APPK30678114619,0.007306969
APPM50939516845,0.006409404
APPN10248721931,0.006961064
APPO80629405016,0.01245506
APPP20698813142,0.011156549
APPQ10068681206,0.006977285
APPR60338006313,0.017575205
APPS20103313429,0.006912852
APPT90492326521,0.013193273
APPU90033895627,0.030228113
APPV10290877734,0.006409404
APPW90628862822,0.006469175
APPX20234199939,0.021524763
APPZ50295017145,0.006977285
APPA10797183248,0.006977285
APPC60492625429,0.006977285
APPD20085996535,0.006409404
APPG10144384838,0.020781611
APPH30646857949,0.013908728
APPI90137249023,0.0544205
APPJ10565705132,0.006409404
APPK70623365201,0.016158794
APPL80225378338,0.013527534
APPM20871977413,0.038081828
APPN30931988541,0.006912852
APPO90933966613,0.006409404
APPP20779372724,0.01254844
APPQ10095069836,0.01212565
APPT90037637142,0.006912852
APPU50482822239,0.006977285
APPV70686259327,0.006469175
APPW40161529401,0.063069183
APPX90008317507,0.069277516
APPZ50269086732,0.006912852
APPA80375747813,0.007135822
APPB60184726941,0.02555648
APPC50522135035,0.006912852
APPD20380025138,0.013455866
APPE50004035228,0.006912852
APPF40247642316,0.006469175
APPG90291466435,0.019525055
APPJ80042458749,0.006469175
APPK40968435822,0.006409404
APPL30367428938,0.013751788
APPO20025367249,0.006454127
APPP70155009344,0.02325978
APPQ20795638415,0.006555702
APPS80011786607,0.023788757
APPT70639506714,0.012611866
APPU10793389825,0.006977285
APPV70027674943,0.006409404
APPW50536701008,0.006469175
APPX20864275124,0.006469175
APPZ50883593335,0.008492085
APPA10467204438,0.006409404
APPB50475765531,0.006409404
APPC10630628647,0.006409404
APPD70034427716,0.006409404
APPE10351433835,0.006409404
APPF80952148946,0.006409404
APPG70148956001,0.006409404
APPH10964083136,0.006409404
APPJ20075102312,0.006555702
APPL50422506527,0.006912852
APPM30101512618,0.022025466
APPN10401194748,0.006435606
APPO60760001836,0.013077927
APPR50563553123,0.007105018
APPT20978053321,0.06621676
APPU10324453445,0.012209771
APPV60337278548,0.006409404
APPW40709335627,0.006409404
APPY60738273804,0.006409404
APPZ30591736922,0.006409404
APPA50974235036,0.006409404
APPB60196991139,0.006409404
APPC50233759215,0.006409404
APPD40380185311,0.006409404
APPE70922822426,0.006409404
APPF80365843518,0.006409404
APPG60086443609,0.006409404
APPH10016277724,0.006409404
APPJ30804511941,0.006409404
APPL80163256124,0.006409404
APPM30148035204,0.006409404
APPN50885942301,0.006409404
APPO90541629435,0.006409404
APPP90359663524,0.006409404
APPQ90213351606,0.006409404
APPR20036371719,0.006409404
APPS80336637841,0.006409404
APPT40870646934,0.006409404
APPU20479594017,0.006409404
APPV40563061126,0.006409404
APPY90578548439,0.006409404
APPB50145077715,0.006409404
APPC10845719818,0.006409404
APPF50500828116,0.006409404
APPG60587443246,0.006409404
APPH50097118341,0.006409404
APPI10609122447,0.006409404
APPL50073184734,0.006409404
APPN10287227935,0.006409404
APPO20254311046,0.006409404
APPQ70157533202,0.006409404
APPR80469263325,0.006409404
APPS40411785433,0.006409404
APPT20031158507,0.006409404
APPU40340359637,0.006409404
APPV20444358703,0.006409404
APPW30065539838,0.006409404
APPX40051024906,0.006409404
APPY90329132036,0.006409404
APPZ50866137138,0.006409404
APPA30409755222,0.006409404
APPB80893308334,0.006409404
APPC60921814418,0.006409404
APPE40628789612,0.045416535
APPF40344803729,0.006409404
APPG90316877839,0.006409404
APPH30497012914,0.006409404
APPI80938582019,0.006409404
APPJ20618576144,0.006409404
APPK60949198217,0.006409404
APPM70191534405,0.006409404
APPN70361252521,0.006409404
APPP90636784709,0.006409404
APPS50759185029,0.006409404
APPT40372044119,0.006409404
APPU40607804237,0.006409404
APPV30345036318,0.006409404
APPW30349346434,0.006409404
APPX30146593504,0.006409404
APPY70220156631,0.006409404
APPA60522589819,0.006409404
APPB70863485919,0.006409404
APPC80293173036,0.006409404
APPD90396708121,0.006409404
APPE50647278205,0.006409404
APPF50179438326,0.006409404
APPG30146642442,0.006409404
APPH20851792548,0.006409404
APPI40846661601,0.006409404
APPJ70628317712,0.006409404
APPK80240338814,0.006409404
APPL20411697923,0.006409404
APPN80978264126,0.006409404
APPO50306041226,0.006409404
APPT90440509715,0.006409404
APPU50833255842,0.006409404
APPV80456687924,0.006409404
APPX40505756126,0.006409404
APPY30906435206,0.006469175
APPZ80389107337,0.006409404
APPA10773984439,0.028288292
APPD40310572736,0.021267717
APPE20887372813,0.006409404
APPF60695281932,0.006409404
APPH80599117136,0.006409404
APPI90142797202,0.006977285
APPJ30863189333,0.006670222
APPK20250395402,0.02325978
APPL30472724538,0.012362289
APPM70252654606,0.006977285
APPN70045013726,0.021993902
APPO70270027825,0.077179082
APPP20165512942,0.012238072
APPQ60145472013,0.007552083
APPR80576329125,0.006912852
APPS20557253202,0.006912852
APPT40767113301,0.023510797
APPU30230809408,0.006409404
APPV20671874546,0.007699939
APPW40439656649,0.006846816
APPX20598935728,0.006469175
APPY30136533817,0.006977285
APPZ40320161903,0.006977285
APPB10810261127,0.013931597
APPC70588078203,0.006409404
APPE80059883428,0.00711959
APPF70413446513,0.006469175
APPG30914845643,0.049830393
APPH30323226746,0.006409404
APPI90109483808,0.068349768
APPJ40770014932,0.006977285
APPK60731781031,0.006912852
APPL10110433137,0.006469175
APPM60192451248,0.006583951
APPN70127819313,0.007120209
APPO40670813448,0.006409404
APPQ10620768638,0.02325978
APPS80057528833,0.006912852
APPW80239141221,0.048802757
APPX30417998313,0.006912852
APPA20950527637,0.007967294
APPB40030164742,0.006409404
APPC20853059814,0.006682679
APPD10846505947,0.016260865
APPE10975265005,0.047763129
APPF60919029125,0.006977285
APPG60581483226,0.006912852
APPH20143685301,0.006977285
APPJ30740479545,0.013193273
APPL70619907726,0.006912852
APPM30070937833,0.006977285
APPN60939704934,0.03106428
APPO80613744012,0.025274818
APPP80650346125,0.006977285
APPQ80673058218,0.01212565
APPR70188017305,0.006409404
APPS10634131418,0.006409404
APPT80114167517,0.006409404
APPU70276373605,0.022195761
APPV60637824721,0.006514313
APPW30682191825,0.006409404
APPZ10742387114,0.006409404
APPA20842502246,0.0258564
APPB40596709332,0.012399707
APPC90460901412,0.006977285
APPD80812273545,0.006409404
APPF30959689739,0.006555123
APPG60263873846,0.006912852
APPH50302083923,0.044147178
APPI90868019013,0.030243577
APPJ30992948124,0.006977285
APPK20259049238,0.019314542
APPL90409395319,0.006977285
APPM40124045419,0.006409404
APPN40084602529,0.014543928
APPO70455778607,0.016307992
APPQ70063452827,0.063776988
APPR10444013912,0.021825121
APPS20542158017,0.02325978
APPT80604456104,0.047897492
APPU80247799228,0.014501704
